route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-vsu-G-mjp-1","T5","8784.T5.1-vsu-G-mjp-1.2.R","1-vsu-G-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-G-mjp-1","T5","8783.T5.1-vsu-G-mjp-1.2.R","1-vsu-G-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-G-mjp-1","T5+tb","8775.T5.1-vsu-G-mjp-1.1.H","1-vsu-G-mjp-1.1.H","Sunbury","0"
"1-vsu-G-mjp-1","T5+tb","8781.T5.1-vsu-G-mjp-1.2.R","1-vsu-G-mjp-1.2.R","City (Southern Cross)","1"
"1-Ech-C-mjp-1","UG","6823.UG.1-Ech-C-mjp-1.1.H","1-Ech-C-mjp-1.1.H","Melbourne","0"
"1-Ech-C-mjp-1","UG","6824.UG.1-Ech-C-mjp-1.1.H","1-Ech-C-mjp-1.1.H","Melbourne","0"
"1-Ech-C-mjp-1","UG","6828.UG.1-Ech-C-mjp-1.2.R","1-Ech-C-mjp-1.2.R","Echuca/Moama","1"
"1-Ech-C-mjp-1","UG","6827.UG.1-Ech-C-mjp-1.2.R","1-Ech-C-mjp-1.2.R","Echuca/Moama","1"
"1-Sht-C-mjp-1","UG","6878.UG.1-Sht-C-mjp-1.1.H","1-Sht-C-mjp-1.1.H","Melbourne","0"
"1-Sht-C-mjp-1","UG","6879.UG.1-Sht-C-mjp-1.1.H","1-Sht-C-mjp-1.1.H","Melbourne","0"
"1-Sht-C-mjp-1","UG","6880.UG.1-Sht-C-mjp-1.2.R","1-Sht-C-mjp-1.2.R","Shepparton","1"
"1-Sht-C-mjp-1","UG","6881.UG.1-Sht-C-mjp-1.2.R","1-Sht-C-mjp-1.2.R","Shepparton","1"
"1-V01-C-mjp-1","UG","6907.UG.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Albury","0"
"1-V01-C-mjp-1","UG","6908.UG.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Albury","0"
"1-V01-C-mjp-1","UG","6909.UG.1-V01-C-mjp-1.1.H","1-V01-C-mjp-1.1.H","Albury","0"
"1-V01-C-mjp-1","UG","6910.UG.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Melbourne","1"
"1-V01-C-mjp-1","UG","6911.UG.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Melbourne","1"
"1-V01-C-mjp-1","UG","6912.UG.1-V01-C-mjp-1.2.R","1-V01-C-mjp-1.2.R","Melbourne","1"
"1-V04-C-mjp-1","UG","6854.UG.1-V04-C-mjp-1.1.H","1-V04-C-mjp-1.1.H","Ararat","0"
"1-V04-C-mjp-1","UG","6855.UG.1-V04-C-mjp-1.1.H","1-V04-C-mjp-1.1.H","Ararat","0"
"1-V04-C-mjp-1","UG","6856.UG.1-V04-C-mjp-1.2.R","1-V04-C-mjp-1.2.R","Melbourne","1"
"1-V04-C-mjp-1","UG","6857.UG.1-V04-C-mjp-1.2.R","1-V04-C-mjp-1.2.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6841.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6842.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6845.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6847.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6848.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6850.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6851.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6852.UG.1-V05-C-mjp-1.1.H","1-V05-C-mjp-1.1.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6843.UG.1-V05-C-mjp-1.2.H","1-V05-C-mjp-1.2.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6844.UG.1-V05-C-mjp-1.2.H","1-V05-C-mjp-1.2.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6846.UG.1-V05-C-mjp-1.2.H","1-V05-C-mjp-1.2.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6849.UG.1-V05-C-mjp-1.2.H","1-V05-C-mjp-1.2.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6853.UG.1-V05-C-mjp-1.3.H","1-V05-C-mjp-1.3.H","Ballarat","0"
"1-V05-C-mjp-1","UG","6829.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6830.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6831.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6833.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6832.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6837.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6838.UG.1-V05-C-mjp-1.4.R","1-V05-C-mjp-1.4.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6840.UG.1-V05-C-mjp-1.5.R","1-V05-C-mjp-1.5.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6834.UG.1-V05-C-mjp-1.6.R","1-V05-C-mjp-1.6.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6835.UG.1-V05-C-mjp-1.6.R","1-V05-C-mjp-1.6.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6836.UG.1-V05-C-mjp-1.6.R","1-V05-C-mjp-1.6.R","Melbourne","1"
"1-V05-C-mjp-1","UG","6839.UG.1-V05-C-mjp-1.6.R","1-V05-C-mjp-1.6.R","Melbourne","1"
"1-V08-C-mjp-1","UG","6892.UG.1-V08-C-mjp-1.1.H","1-V08-C-mjp-1.1.H","Bairnsdale","0"
"1-V08-C-mjp-1","UG","6893.UG.1-V08-C-mjp-1.1.H","1-V08-C-mjp-1.1.H","Bairnsdale","0"
"1-V08-C-mjp-1","UG","6894.UG.1-V08-C-mjp-1.2.H","1-V08-C-mjp-1.2.H","Bairnsdale","0"
"1-V08-C-mjp-1","UG","6904.UG.1-V08-C-mjp-1.3.R","1-V08-C-mjp-1.3.R","Melbourne","1"
"1-V08-C-mjp-1","UG","6905.UG.1-V08-C-mjp-1.4.R","1-V08-C-mjp-1.4.R","Melbourne","1"
"1-V08-C-mjp-1","UG","6906.UG.1-V08-C-mjp-1.4.R","1-V08-C-mjp-1.4.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6810.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6812.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6814.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6816.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6817.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6818.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6819.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6820.UG.1-V12-C-mjp-1.1.H","1-V12-C-mjp-1.1.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6811.UG.1-V12-C-mjp-1.2.H","1-V12-C-mjp-1.2.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6813.UG.1-V12-C-mjp-1.2.H","1-V12-C-mjp-1.2.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6815.UG.1-V12-C-mjp-1.2.H","1-V12-C-mjp-1.2.H","Bendigo","0"
"1-V12-C-mjp-1","UG","6801.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6802.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6803.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6805.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6806.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6808.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6809.UG.1-V12-C-mjp-1.3.R","1-V12-C-mjp-1.3.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6804.UG.1-V12-C-mjp-1.4.R","1-V12-C-mjp-1.4.R","Melbourne","1"
"1-V12-C-mjp-1","UG","6807.UG.1-V12-C-mjp-1.4.R","1-V12-C-mjp-1.4.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6935.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6936.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6937.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6938.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6939.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6940.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6941.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6942.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6943.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6946.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6947.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6948.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6949.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6950.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6945.UG.1-V23-C-mjp-1.1.H","1-V23-C-mjp-1.1.H","Geelong","0"
"1-V23-C-mjp-1","UG","6944.UG.1-V23-C-mjp-1.2.H","1-V23-C-mjp-1.2.H","Geelong","0"
"1-V23-C-mjp-1","UG","6952.UG.1-V23-C-mjp-1.3.H","1-V23-C-mjp-1.3.H","Geelong","0"
"1-V23-C-mjp-1","UG","6951.UG.1-V23-C-mjp-1.4.H","1-V23-C-mjp-1.4.H","Geelong","0"
"1-V23-C-mjp-1","UG","6915.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6916.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6917.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6918.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6919.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6920.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6921.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6922.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6923.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6924.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6925.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6926.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6927.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6928.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6929.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6930.UG.1-V23-C-mjp-1.5.R","1-V23-C-mjp-1.5.R","Melbourne","1"
"1-V23-C-mjp-1","UG","6931.UG.1-V23-C-mjp-1.6.R","1-V23-C-mjp-1.6.R","Melbourne","1"
"1-V40-C-mjp-1","UG","6870.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6876.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6871.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6872.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6873.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6875.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6874.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6877.UG.1-V40-C-mjp-1.1.H","1-V40-C-mjp-1.1.H","Melbourne","0"
"1-V40-C-mjp-1","UG","6860.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6861.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6862.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6863.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6864.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6865.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6866.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6867.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6868.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V40-C-mjp-1","UG","6869.UG.1-V40-C-mjp-1.2.R","1-V40-C-mjp-1.2.R","Seymour","1"
"1-V45-C-mjp-1","UG","6821.UG.1-V45-C-mjp-1.1.H","1-V45-C-mjp-1.1.H","Swan Hill","0"
"1-V45-C-mjp-1","UG","6822.UG.1-V45-C-mjp-1.1.H","1-V45-C-mjp-1.1.H","Swan Hill","0"
"1-V45-C-mjp-1","UG","6825.UG.1-V45-C-mjp-1.2.R","1-V45-C-mjp-1.2.R","Melbourne","1"
"1-V45-C-mjp-1","UG","6826.UG.1-V45-C-mjp-1.2.R","1-V45-C-mjp-1.2.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6882.UG.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6883.UG.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6884.UG.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6885.UG.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6886.UG.1-V48-C-mjp-1.1.H","1-V48-C-mjp-1.1.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6887.UG.1-V48-C-mjp-1.2.H","1-V48-C-mjp-1.2.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6888.UG.1-V48-C-mjp-1.2.H","1-V48-C-mjp-1.2.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6889.UG.1-V48-C-mjp-1.2.H","1-V48-C-mjp-1.2.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6890.UG.1-V48-C-mjp-1.2.H","1-V48-C-mjp-1.2.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6891.UG.1-V48-C-mjp-1.2.H","1-V48-C-mjp-1.2.H","Traralgon","0"
"1-V48-C-mjp-1","UG","6895.UG.1-V48-C-mjp-1.3.R","1-V48-C-mjp-1.3.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6900.UG.1-V48-C-mjp-1.3.R","1-V48-C-mjp-1.3.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6901.UG.1-V48-C-mjp-1.3.R","1-V48-C-mjp-1.3.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6903.UG.1-V48-C-mjp-1.3.R","1-V48-C-mjp-1.3.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6896.UG.1-V48-C-mjp-1.4.R","1-V48-C-mjp-1.4.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6897.UG.1-V48-C-mjp-1.4.R","1-V48-C-mjp-1.4.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6898.UG.1-V48-C-mjp-1.4.R","1-V48-C-mjp-1.4.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6899.UG.1-V48-C-mjp-1.4.R","1-V48-C-mjp-1.4.R","Melbourne","1"
"1-V48-C-mjp-1","UG","6902.UG.1-V48-C-mjp-1.4.R","1-V48-C-mjp-1.4.R","Melbourne","1"
"1-V51-C-mjp-1","UG","6932.UG.1-V51-C-mjp-1.1.H","1-V51-C-mjp-1.1.H","Warrnambool","0"
"1-V51-C-mjp-1","UG","6933.UG.1-V51-C-mjp-1.2.H","1-V51-C-mjp-1.2.H","Warrnambool","0"
"1-V51-C-mjp-1","UG","6934.UG.1-V51-C-mjp-1.2.H","1-V51-C-mjp-1.2.H","Warrnambool","0"
"1-V51-C-mjp-1","UG","6953.UG.1-V51-C-mjp-1.3.R","1-V51-C-mjp-1.3.R","Melbourne","1"
"1-V51-C-mjp-1","UG","6955.UG.1-V51-C-mjp-1.3.R","1-V51-C-mjp-1.3.R","Melbourne","1"
"1-V51-C-mjp-1","UG","6954.UG.1-V51-C-mjp-1.3.R","1-V51-C-mjp-1.3.R","Melbourne","1"
"1-my1-C-mjp-1","UG","6858.UG.1-my1-C-mjp-1.1.H","1-my1-C-mjp-1.1.H","Melbourne","0"
"1-my1-C-mjp-1","UG","6859.UG.1-my1-C-mjp-1.2.R","1-my1-C-mjp-1.2.R","Maryborough","1"
"1-vPK-C-mjp-1","UG","6797.UG.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","UG","6798.UG.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","UG","6799.UG.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","UG","6800.UG.1-vPK-C-mjp-1.1.H","1-vPK-C-mjp-1.1.H","City","0"
"1-vPK-C-mjp-1","UG","6793.UG.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","UG","6794.UG.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","UG","6795.UG.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-vPK-C-mjp-1","UG","6796.UG.1-vPK-C-mjp-1.2.R","1-vPK-C-mjp-1.2.R","Pakenham","1"
"1-Ech-B-mjp-1","UJ","5968.UJ.1-Ech-B-mjp-1.1.H","1-Ech-B-mjp-1.1.H","Melbourne","0"
"1-Ech-B-mjp-1","UJ","5969.UJ.1-Ech-B-mjp-1.1.H","1-Ech-B-mjp-1.1.H","Melbourne","0"
"1-Ech-B-mjp-1","UJ","5973.UJ.1-Ech-B-mjp-1.2.R","1-Ech-B-mjp-1.2.R","Echuca/Moama","1"
"1-Ech-B-mjp-1","UJ","5972.UJ.1-Ech-B-mjp-1.2.R","1-Ech-B-mjp-1.2.R","Echuca/Moama","1"
"1-Sht-B-mjp-1","UJ","5998.UJ.1-Sht-B-mjp-1.1.H","1-Sht-B-mjp-1.1.H","Melbourne","0"
"1-Sht-B-mjp-1","UJ","5999.UJ.1-Sht-B-mjp-1.1.H","1-Sht-B-mjp-1.1.H","Melbourne","0"
"1-Sht-B-mjp-1","UJ","6000.UJ.1-Sht-B-mjp-1.2.R","1-Sht-B-mjp-1.2.R","Shepparton","1"
"1-Sht-B-mjp-1","UJ","6001.UJ.1-Sht-B-mjp-1.3.R","1-Sht-B-mjp-1.3.R","Shepparton","1"
"1-V01-B-mjp-1","UJ","6015.UJ.1-V01-B-mjp-1.1.H","1-V01-B-mjp-1.1.H","Albury","0"
"1-V01-B-mjp-1","UJ","6016.UJ.1-V01-B-mjp-1.1.H","1-V01-B-mjp-1.1.H","Albury","0"
"1-V01-B-mjp-1","UJ","6017.UJ.1-V01-B-mjp-1.1.H","1-V01-B-mjp-1.1.H","Albury","0"
"1-V01-B-mjp-1","UJ","6018.UJ.1-V01-B-mjp-1.2.R","1-V01-B-mjp-1.2.R","Melbourne","1"
"1-V01-B-mjp-1","UJ","6019.UJ.1-V01-B-mjp-1.2.R","1-V01-B-mjp-1.2.R","Melbourne","1"
"1-V01-B-mjp-1","UJ","6020.UJ.1-V01-B-mjp-1.2.R","1-V01-B-mjp-1.2.R","Melbourne","1"
"1-V04-B-mjp-1","UJ","5984.UJ.1-V04-B-mjp-1.1.H","1-V04-B-mjp-1.1.H","Ararat","0"
"1-V04-B-mjp-1","UJ","5985.UJ.1-V04-B-mjp-1.1.H","1-V04-B-mjp-1.1.H","Ararat","0"
"1-V04-B-mjp-1","UJ","5986.UJ.1-V04-B-mjp-1.2.R","1-V04-B-mjp-1.2.R","Melbourne","1"
"1-V04-B-mjp-1","UJ","5987.UJ.1-V04-B-mjp-1.2.R","1-V04-B-mjp-1.2.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5917.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5920.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5919.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5922.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5924.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5916.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5925.UJ.1-V05-B-mjp-1.1.H","1-V05-B-mjp-1.1.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5918.UJ.1-V05-B-mjp-1.2.H","1-V05-B-mjp-1.2.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5921.UJ.1-V05-B-mjp-1.2.H","1-V05-B-mjp-1.2.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5923.UJ.1-V05-B-mjp-1.2.H","1-V05-B-mjp-1.2.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5926.UJ.1-V05-B-mjp-1.3.H","1-V05-B-mjp-1.3.H","Ballarat","0"
"1-V05-B-mjp-1","UJ","5974.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5975.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5976.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5977.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5979.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5981.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5983.UJ.1-V05-B-mjp-1.4.R","1-V05-B-mjp-1.4.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5978.UJ.1-V05-B-mjp-1.5.R","1-V05-B-mjp-1.5.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5980.UJ.1-V05-B-mjp-1.5.R","1-V05-B-mjp-1.5.R","Melbourne","1"
"1-V05-B-mjp-1","UJ","5982.UJ.1-V05-B-mjp-1.5.R","1-V05-B-mjp-1.5.R","Melbourne","1"
"1-V08-B-mjp-1","UJ","6002.UJ.1-V08-B-mjp-1.1.H","1-V08-B-mjp-1.1.H","Bairnsdale","0"
"1-V08-B-mjp-1","UJ","6013.UJ.1-V08-B-mjp-1.2.H","1-V08-B-mjp-1.2.H","Bairnsdale","0"
"1-V08-B-mjp-1","UJ","6003.UJ.1-V08-B-mjp-1.3.H","1-V08-B-mjp-1.3.H","Bairnsdale","0"
"1-V08-B-mjp-1","UJ","6011.UJ.1-V08-B-mjp-1.4.R","1-V08-B-mjp-1.4.R","Melbourne","1"
"1-V08-B-mjp-1","UJ","6014.UJ.1-V08-B-mjp-1.5.R","1-V08-B-mjp-1.5.R","Melbourne","1"
